rt_rating,fn,tid,title,wordsInTitle,url,imdbRating,ratingCount,duration,year,type,nrOfWins,nrOfNominations,nrOfPhotos,nrOfNewsArticles,nrOfUserReviews,nrOfGenre,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western,asdf,untitled,Unnamed: 46,Unnamed: 47
52,titles02/index.html.2570,tt0401729,John Carter: Zwischen zwei Welten (2012),john carter zwischen zwei welten,http://www.imdb.com/title/tt0401729/,6.6,166665,7920,2012,video.movie,1,4,140,3101,677,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
27,titles02/index.html.2571,tt0120667,Fantastic Four (2005),fantastic four,http://www.imdb.com/title/tt0120667/,5.7,200826,6360,2005,video.movie,0,0,79,2932,992,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
90,titles02/index.html.2572,tt0145487,Spider-Man (2002),spider man,http://www.imdb.com/title/tt0145487/,7.3,388552,7260,2002,video.movie,12,44,104,7963,1985,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
75,titles02/index.html.2573,tt0348150,Superman Returns (2006),superman returns,http://www.imdb.com/title/tt0348150/,6.2,205769,9240,2006,video.movie,10,22,210,3008,2348,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
37,titles02/index.html.2574,tt0486576,Fantastic Four: Rise of the Silver Surfer (2007),fantastic four rise of the silver surfer,http://www.imdb.com/title/tt0486576/,5.6,161460,5520,2007,video.movie,2,13,50,321,426,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
76,titles02/index.html.2593,tt0170691,Tigerland (2000),tigerland,http://www.imdb.com/title/tt0170691/,7.1,29876,6060,2000,video.movie,3,3,86,96,150,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
97,titles02/index.html.2594,tt0064040,Armee im Schatten (1969),armee im schatten,http://www.imdb.com/title/tt0064040/,8.1,11564,8700,1969,video.movie,3,0,7,60,73,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
85,titles02/index.html.2595,tt0086969,Birdy (1984),birdy,http://www.imdb.com/title/tt0086969/,7.3,14730,7200,1984,video.movie,3,1,25,33,59,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
80,titles02/index.html.2598,tt0101829,Europa (1991),europa,http://www.imdb.com/title/tt0101829/,7.7,13072,6720,1991,video.movie,16,4,7,181,57,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
100,titles02/index.html.2599,tt0056111,Iwans Kindheit (1962),iwans kindheit,http://www.imdb.com/title/tt0056111/,8.1,12900,5700,1962,video.movie,2,0,12,15,41,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
64,titles02/index.html.26,tt0094860,La chiesa (1989),la chiesa,http://www.imdb.com/title/tt0094860/,6.2,3296,6120,1989,video.movie,0,0,6,16,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
95,titles02/index.html.2600,tt0093209,Hoffnung und Ruhm (1987),hoffnung und ruhm,http://www.imdb.com/title/tt0093209/,7.4,8343,6780,1987,video.movie,18,19,13,40,65,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
67,titles02/index.html.2601,tt0067277,Johnny zieht in den Krieg (1971),johnny zieht in den krieg,http://www.imdb.com/title/tt0067277/,7.9,9421,6660,1971,video.movie,3,2,6,22,76,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
83,titles02/index.html.2602,tt0059274,Ein Haufen toller Hunde (1965),ein haufen toller hunde,http://www.imdb.com/title/tt0059274/,7.9,7603,7380,1965,video.movie,3,6,7,29,78,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
100,titles02/index.html.261,tt0039192,Schwarze Narzisse (1947),schwarze narzisse,http://www.imdb.com/title/tt0039192/,8,12785,6000,1947,video.movie,3,0,38,188,122,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
8,titles02/index.html.2616,tt0772178,Kickin' It Old Skool (2007),kickin it old skool,http://www.imdb.com/title/tt0772178/,4.6,5728,6480,2007,video.movie,0,0,26,11,34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
77,titles02/index.html.2619,tt0087175,Dreamscape (1984),dreamscape,http://www.imdb.com/title/tt0087175/,6.3,8817,5940,1984,video.movie,1,2,20,42,56,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,
75,titles02/index.html.262,tt0024115,Heroes for Sale (1933),heroes for sale,http://www.imdb.com/title/tt0024115/,7.8,1403,4560,1933,video.movie,0,0,6,4,29,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
87,titles02/index.html.2620,tt0289043,28 Tage später (2002),tage sp ter,http://www.imdb.com/title/tt0289043/,7.7,231106,6780,2002,video.movie,10,25,41,22,1414,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,
36,titles02/index.html.2621,tt0120804,Resident Evil (2002),resident evil,http://www.imdb.com/title/tt0120804/,6.7,159910,6000,2002,video.movie,0,0,67,5124,1124,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
98,titles02/index.html.2622,tt0049366,Die Dämonischen (1956),die d monischen,http://www.imdb.com/title/tt0049366/,7.8,26864,4800,1956,video.movie,1,0,36,19,189,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
74,titles02/index.html.2623,tt0120907,eXistenZ (1999),existenz,http://www.imdb.com/title/tt0120907/,6.8,63821,5820,1999,video.movie,3,7,27,0,505,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,
72,titles02/index.html.2624,tt0884328,Der Nebel (2007),der nebel,http://www.imdb.com/title/tt0884328/,7.2,170012,7560,2007,video.movie,2,5,16,836,1005,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,
97,titles02/index.html.2625,tt0024184,Der Unsichtbare (1933),der unsichtbare,http://www.imdb.com/title/tt0024184/,7.7,15927,4260,1933,video.movie,3,0,12,144,141,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
85,titles02/index.html.2626,tt0046876,Der Schrecken vom Amazonas (1954),der schrecken vom amazonas,http://www.imdb.com/title/tt0046876/,7,12987,4740,1954,video.movie,1,0,40,448,156,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
35,titles02/index.html.2627,tt0087262,Der Feuerteufel (1984),der feuerteufel,http://www.imdb.com/title/tt0087262/,6,18696,6060,1984,video.movie,0,0,17,114,84,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,
76,titles02/index.html.2628,tt0448134,Sunshine (2007),sunshine,http://www.imdb.com/title/tt0448134/,7.3,146791,6420,2007,video.movie,1,10,37,683,742,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,
81,titles02/index.html.2629,tt0093773,Predator (1987),predator,http://www.imdb.com/title/tt0093773/,7.9,223333,6420,1987,video.movie,3,4,63,886,572,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
55,titles02/index.html.2672,tt0062185,Spiegelbild im goldenen Auge (1967),spiegelbild im goldenen auge,http://www.imdb.com/title/tt0062185/,6.9,3491,6480,1967,video.movie,1,0,15,34,61,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,
87,titles02/index.html.2677,tt0086465,Die Glücksritter (1983),die gl cksritter,http://www.imdb.com/title/tt0086465/,7.5,79297,6960,1983,video.movie,3,4,20,345,139,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
88,titles02/index.html.2678,tt0109445,Clerks - Die Ladenhüter (1994),clerks die ladenh ter,http://www.imdb.com/title/tt0109445/,7.9,153057,5520,1994,video.movie,4,6,26,1066,604,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
94,titles02/index.html.2679,tt1226774,Kabinett außer Kontrolle (2009),kabinett au er kontrolle,http://www.imdb.com/title/tt1226774/,7.5,35293,6360,2009,video.movie,16,20,14,772,124,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
88,titles02/index.html.2686,tt0829482,Superbad (2007),superbad,http://www.imdb.com/title/tt0829482/,7.7,327058,6780,2007,video.movie,7,14,79,2809,540,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
86,titles02/index.html.2702,tt0085959,Der Sinn des Lebens (1983),der sinn des lebens,http://www.imdb.com/title/tt0085959/,7.6,60984,6420,1983,video.movie,1,1,52,112,185,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
79,titles02/index.html.2707,tt0112682,Die Stadt der verlorenen Kinder (1995),die stadt der verlorenen kinder,http://www.imdb.com/title/tt0112682/,7.7,46812,6720,1995,video.movie,2,10,29,83,230,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
98,titles02/index.html.2713,tt0088846,Brazil (1985),brazil,http://www.imdb.com/title/tt0088846/,8,125037,7920,1985,video.movie,10,1,42,613,490,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
61,titles02/index.html.2714,tt0460791,The Fall (2006),the fall,http://www.imdb.com/title/tt0460791/,7.9,70480,7020,2006,video.movie,3,4,28,630,272,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
92,titles02/index.html.2715,tt0091064,Die Fliege (1986),die fliege,http://www.imdb.com/title/tt0091064/,7.5,89158,5760,1986,video.movie,7,9,23,580,254,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
98,titles02/index.html.2717,tt0083866,E.T. - Der Außerirdische (1982),e t der au erirdische,http://www.imdb.com/title/tt0083866/,7.9,218383,6900,1982,video.movie,47,28,114,1194,468,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
42,titles02/index.html.2731,tt1135092,The Limits of Control - Der geheimnisvolle Killer (2009),the limits of control der geheimnisvolle killer,http://www.imdb.com/title/tt1135092/,6.2,12156,6960,2009,video.movie,0,0,43,163,107,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,
90,titles02/index.html.2736,tt0093389,Der letzte Kaiser (1987),der letzte kaiser,http://www.imdb.com/title/tt0093389/,7.8,53698,9780,1987,video.movie,44,13,46,270,119,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
90,titles02/index.html.2737,tt0986233,Hunger (2008),hunger,http://www.imdb.com/title/tt0986233/,7.6,36844,5760,2008,video.movie,36,22,14,1313,121,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
96,titles02/index.html.2738,tt1285016,The Social Network (2010),the social network,http://www.imdb.com/title/tt1285016/,7.8,334871,7200,2010,video.movie,102,86,159,11716,650,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
71,titles02/index.html.2739,tt0120514,Oscar Wilde (1997),oscar wilde,http://www.imdb.com/title/tt0120514/,6.9,10648,7080,1997,video.movie,3,7,20,196,96,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
91,titles02/index.html.2740,tt0058715,Das erste Evangelium Matthäus (1964),das erste evangelium matth us,http://www.imdb.com/title/tt0058715/,7.9,5956,8220,1964,video.movie,8,4,25,20,57,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
91,titles02/index.html.2741,tt0073114,Die Geschichte der Adele H. (1975),die geschichte der adele h,http://www.imdb.com/title/tt0073114/,7.4,4331,5760,1975,video.movie,11,4,9,22,29,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
76,titles02/index.html.2742,tt0057877,Becket (1964),becket,http://www.imdb.com/title/tt0057877/,8.1,9251,8880,1964,video.movie,14,22,16,68,87,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
57,titles02/index.html.2743,tt0422720,Marie Antoinette (2006),marie antoinette,http://www.imdb.com/title/tt0422720/,6.4,63248,7380,2006,video.movie,8,9,106,433,600,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
45,titles02/index.html.2744,tt0309820,Luther (2003),luther,http://www.imdb.com/title/tt0309820/,6.7,11118,7380,2003,video.movie,4,1,3,26,103,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
83,titles02/index.html.2745,tt0083789,Danton (1983),danton,http://www.imdb.com/title/tt0083789/,7.5,3430,8160,1983,video.movie,6,5,13,13,26,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
82,titles02/index.html.2765,tt1318514,Planet der Affen: Prevolution (2011),planet der affen prevolution,http://www.imdb.com/title/tt1318514/,7.6,272843,6300,2011,video.movie,12,24,40,4951,594,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
73,titles02/index.html.2766,tt0234215,Matrix Reloaded (2003),matrix reloaded,http://www.imdb.com/title/tt0234215/,7.2,333743,8280,2003,video.movie,5,20,207,490,2771,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
80,titles02/index.html.2767,tt0089530,Mad Max - Jenseits der Donnerkuppel (1985),mad max jenseits der donnerkuppel,http://www.imdb.com/title/tt0089530/,6.2,67224,6420,1985,video.movie,1,5,31,153,145,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,
37,titles02/index.html.2768,tt0462465,Outlander (2008),outlander,http://www.imdb.com/title/tt0462465/,6.3,54302,6900,2008,video.movie,0,0,21,161,150,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
84,titles02/index.html.2769,tt1408101,Star Trek: Into Darkness (2013),star trek into darkness,http://www.imdb.com/title/tt1408101/,7.9,270323,7920,2013,video.movie,6,27,86,7706,1054,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
35,titles02/index.html.2770,tt0242653,Matrix Revolutions (2003),matrix revolutions,http://www.imdb.com/title/tt0242653/,6.7,288612,7740,2003,video.movie,1,18,157,277,2117,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
29,titles02/index.html.2771,tt0268695,The Time Machine (2002),the time machine,http://www.imdb.com/title/tt0268695/,5.9,88017,5760,2002,video.movie,1,0,72,191,605,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
73,titles02/index.html.2772,tt1228705,Iron Man 2 (2010),iron man,http://www.imdb.com/title/tt1228705/,7.1,336029,7440,2010,video.movie,3,24,205,11441,684,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
52,titles02/index.html.2773,tt0087182,Der Wüstenplanet (1984),der w stenplanet,http://www.imdb.com/title/tt0087182/,6.6,80846,8220,1984,video.movie,1,4,74,537,536,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
80,titles02/index.html.2790,tt0352248,Das Comeback (2005),das comeback,http://www.imdb.com/title/tt0352248/,8,122726,8640,2005,video.movie,14,26,160,426,508,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
83,titles02/index.html.2791,tt0174856,Hurricane (1999),hurricane,http://www.imdb.com/title/tt0174856/,7.5,61075,8760,1999,video.movie,7,15,49,74,252,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,
68,titles02/index.html.2792,tt0248667,Ali (2001),ali,http://www.imdb.com/title/tt0248667/,6.7,64588,9420,2001,video.movie,9,24,30,39,374,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,
82,titles02/index.html.2793,tt0412080,Mit Herz und Hand (2005),mit herz und hand,http://www.imdb.com/title/tt0412080/,7.9,37508,7620,2005,video.movie,10,5,18,22,244,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,
66,titles02/index.html.2794,tt0878804,Blind Side - Die große Chance (2009),blind side die gro e chance,http://www.imdb.com/title/tt0878804/,7.7,154322,7740,2009,video.movie,7,22,38,3996,373,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,
78,titles02/index.html.2795,tt0108002,Touchdown - Sein Ziel ist der Sieg (1993),touchdown sein ziel ist der sieg,http://www.imdb.com/title/tt0108002/,7.5,33458,6840,1993,video.movie,2,1,23,118,146,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,
72,titles02/index.html.2796,tt0445990,Unbesiegbar - Der Traum seines Lebens (2006),unbesiegbar der traum seines lebens,http://www.imdb.com/title/tt0445990/,7.1,38213,6300,2006,video.movie,0,0,49,197,137,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,
55,titles02/index.html.2797,tt0355702,Dogtown Boys (2005),dogtown boys,http://www.imdb.com/title/tt0355702/,7.1,35636,6420,2005,video.movie,1,7,98,217,192,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,
80,titles02/index.html.2798,tt0453562,42 (2013),,http://www.imdb.com/title/tt0453562/,7.6,44350,7680,2013,video.movie,3,13,50,20,168,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,
83,titles02/index.html.2799,tt0049778,Die Hölle ist in mir (1956),die h lle ist in mir,http://www.imdb.com/title/tt0049778/,7.5,4572,6780,1956,video.movie,2,3,17,37,52,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,
61,titles02/index.html.2800,tt0469903,The Express (2008),the express,http://www.imdb.com/title/tt0469903/,7.3,12791,7800,2008,video.movie,1,2,36,155,43,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,
46,titles02/index.html.2801,tt0103747,The Babe - Ein amerikanischer Traum (1992),the babe ein amerikanischer traum,http://www.imdb.com/title/tt0103747/,5.8,6558,6900,1992,video.movie,0,0,6,9,45,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,
88,titles02/index.html.2818,tt0072271,Blutgericht in Texas (1974),blutgericht in texas,http://www.imdb.com/title/tt0072271/,7.5,72698,4980,1974,video.movie,1,0,6,403,768,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
79,titles02/index.html.2819,tt0092563,Angel Heart (1987),angel heart,http://www.imdb.com/title/tt0092563/,7.4,50540,6780,1987,video.movie,1,3,31,80,219,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,
65,titles02/index.html.282,tt0066817,Die tollkühne Hexe in ihrem fliegenden Bett (1971),die tollk hne hexe in ihrem fliegenden bett,http://www.imdb.com/title/tt0066817/,7,19757,5340,1971,video.movie,1,5,19,74,89,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
83,titles02/index.html.2820,tt0117883,Faszination des Grauens (1996),faszination des grauens,http://www.imdb.com/title/tt0117883/,7.5,21520,7500,1996,video.movie,14,5,8,14,110,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,
89,titles02/index.html.2821,tt1038988,[Rec] (2007),rec,http://www.imdb.com/title/tt1038988/,7.5,100652,4680,2007,video.movie,16,8,14,219,353,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,
67,titles02/index.html.2822,tt0164181,Echoes - Stimmen aus der Zwischenwelt (1999),echoes stimmen aus der zwischenwelt,http://www.imdb.com/title/tt0164181/,7,53413,5940,1999,video.movie,3,1,38,111,364,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,
82,titles02/index.html.2823,tt0080516,The Changeling (1980),the changeling,http://www.imdb.com/title/tt0080516/,7.3,17980,6420,1980,video.movie,10,4,10,34,265,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,
71,titles02/index.html.2824,tt0298130,Ring (2002),ring,http://www.imdb.com/title/tt0298130/,7.1,185424,6900,2002,video.movie,11,6,43,808,1603,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,
93,titles02/index.html.2825,tt0065143,Das Geheimnis der schwarzen Handschuhe (1970),das geheimnis der schwarzen handschuhe,http://www.imdb.com/title/tt0065143/,7.2,9477,6060,1970,video.movie,1,1,17,13,86,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,
71,titles02/index.html.2826,tt0071222,Jessy - Die Treppe in den Tod (1974),jessy die treppe in den tod,http://www.imdb.com/title/tt0071222/,7.3,17385,5880,1974,video.movie,2,2,12,228,324,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,
78,titles02/index.html.2829,tt0087909,Phenomena (1985),phenomena,http://www.imdb.com/title/tt0087909/,6.9,12611,6600,1985,video.movie,0,0,24,55,159,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,
81,titles02/index.html.283,tt0043274,Alice im Wunderland (1951),alice im wunderland,http://www.imdb.com/title/tt0043274/,7.4,69990,4500,1951,video.movie,0,1,58,16,129,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
91,titles02/index.html.284,tt0067992,Charlie und die Schokoladenfabrik (1971),charlie und die schokoladenfabrik,http://www.imdb.com/title/tt0067992/,7.8,93291,6000,1971,video.movie,0,1,64,14,330,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
98,titles02/index.html.2846,tt0020629,Im Westen nichts Neues (1930),im westen nichts neues,http://www.imdb.com/title/tt0020629/,8.1,40591,8160,1930,video.movie,4,2,36,212,185,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
76,titles02/index.html.2847,tt0265086,Black Hawk Down (2001),black hawk down,http://www.imdb.com/title/tt0265086/,7.7,226441,8520,2001,video.movie,8,28,100,1102,1079,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,
91,titles02/index.html.285,tt0116683,James und der Riesenpfirsich (1996),james und der riesenpfirsich,http://www.imdb.com/title/tt0116683/,6.8,38311,4740,1996,video.movie,3,3,49,184,70,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
67,titles02/index.html.2850,tt0064072,Die Luftschlacht um England (1969),die luftschlacht um england,http://www.imdb.com/title/tt0064072/,7,12808,7920,1969,video.movie,1,0,14,86,129,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
73,titles02/index.html.2851,tt0418689,Flags of Our Fathers (2006),flags of our fathers,http://www.imdb.com/title/tt0418689/,7.1,84617,7920,2006,video.movie,15,15,67,517,406,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
100,titles02/index.html.2852,tt0046889,Mai '43 - Die Zerstörung der Talsperren (1955),mai die zerst rung der talsperren,http://www.imdb.com/title/tt0046889/,7.4,6273,7440,1955,video.movie,0,3,14,44,86,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
69,titles02/index.html.2853,tt0417397,Die neunte Kompanie (2005),die neunte kompanie,http://www.imdb.com/title/tt0417397/,7.2,13766,8340,2005,video.movie,8,12,11,7,63,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
